rebalance_date,next_date,holdings,n_holdings,turnover,trade_cost,gross_return,net_return,nav
2025-03-21,2025-03-28,"601997.SH,601991.SH,600021.SH,002966.SZ,600008.SH,600688.SH,000883.SZ,601665.SH,601128.SH,002984.SZ",10,0.1,0.00026,-0.01106409751981019,-0.01132409751981019,1.0433912676064843
2025-03-28,2025-04-07,"601991.SH,601997.SH,600021.SH,002966.SZ,601128.SH,600008.SH,601665.SH,600688.SH,000883.SZ,002984.SZ",10,0.0,0.0,-0.05939845992788771,-0.05939845992788771,0.9814154332084525
2025-04-07,2025-04-14,"601997.SH,002984.SZ,601991.SH,601108.SH,601128.SH,600008.SH,002966.SZ,600707.SH,600688.SH,600021.SH",10,0.2,0.00052,0.03338771654766119,0.03286771654766119,1.013672317482648
2025-04-14,2025-04-21,"601997.SH,601991.SH,002966.SZ,002984.SZ,601665.SH,601128.SH,601108.SH,600008.SH,600688.SH,000883.SZ",10,0.2,0.00052,0.010831781553699914,0.010311781553699915,1.0241250849875618
2025-04-21,2025-04-28,"601997.SH,601991.SH,002984.SZ,002966.SZ,601108.SH,601665.SH,600008.SH,600688.SH,601128.SH,600021.SH",10,0.1,0.00026,0.0008407892170644749,0.0005807892170644749,1.0247198857938478
2025-04-28,2025-05-08,"002984.SZ,601997.SH,600688.SH,601108.SH,601991.SH,600707.SH,002966.SZ,600008.SH,601665.SH,601128.SH",10,0.1,0.00026,0.012389778855155742,0.012129778855155742,1.0371495113970075
2025-05-08,2025-05-15,"689009.SH,601997.SH,000987.SZ,000415.SZ,000039.SZ,000709.SZ,601128.SH,000027.SZ,601665.SH,002966.SZ",10,0.6,0.00156,0.029408670668953786,0.027848670668953787,1.066032746574369
2025-05-15,2025-05-22,"689009.SH,601997.SH,000987.SZ,000415.SZ,000709.SZ,601128.SH,000039.SZ,000027.SZ,000050.SZ,300207.SZ",10,0.2,0.00052,0.002084690571935788,0.0015646905719357879,1.0677007579623088
2025-05-22,2025-05-29,"689009.SH,601997.SH,000987.SZ,000415.SZ,000709.SZ,000039.SZ,601128.SH,000027.SZ,000050.SZ,600483.SH",10,0.1,0.00026,-0.007857492302117098,-0.008117492302117097,1.0590337052785852
2025-05-29,2025-06-06,"689009.SH,601997.SH,000987.SZ,000415.SZ,000709.SZ,000039.SZ,601128.SH,000027.SZ,300207.SZ,000050.SZ",10,0.1,0.00026,-0.019175272178955538,-0.019435272178955538,1.038451096969808
2025-06-06,2025-06-13,"689009.SH,601997.SH,000987.SZ,000415.SZ,000709.SZ,000039.SZ,601128.SH,000027.SZ,000050.SZ,300207.SZ",10,0.0,0.0,-0.009652708699251588,-0.009652708699251588,1.0284272310323401
2025-06-13,2025-06-20,"689009.SH,601997.SH,000987.SZ,000415.SZ,000709.SZ,000039.SZ,601128.SH,300207.SZ,000050.SZ,000027.SZ",10,0.0,0.0,-0.003856735571629899,-0.003856735571629899,1.0244608591475848
2025-06-20,2025-06-27,"689009.SH,601997.SH,000987.SZ,000415.SZ,000039.SZ,000709.SZ,000050.SZ,000027.SZ,300207.SZ,002608.SZ",10,0.1,0.00026,0.04110130465315155,0.04084130465315155,1.0663011772012607
2025-06-27,2025-07-04,"689009.SH,601997.SH,000987.SZ,000039.SZ,000415.SZ,000709.SZ,601128.SH,000027.SZ,601991.SH,002608.SZ",10,0.2,0.00052,0.02245881167851448,0.02193881167851448,1.0896945579204573
2025-07-04,2025-07-11,"689009.SH,601997.SH,000987.SZ,000415.SZ,000039.SZ,000709.SZ,601128.SH,000027.SZ,000429.SZ,002608.SZ",10,0.1,0.00026,0.039140748291603765,0.03888074829160376,1.1320626977416932
2025-07-11,2025-07-18,"689009.SH,601997.SH,000039.SZ,601128.SH,000415.SZ,000987.SZ,000709.SZ,600483.SH,002966.SZ,000027.SZ",10,0.2,0.00052,-0.006515084713462416,-0.0070350847134624155,1.1240985407621296
2025-07-18,2025-07-25,"689009.SH,601997.SH,000039.SZ,601128.SH,000987.SZ,000429.SZ,000709.SZ,000415.SZ,600483.SH,002966.SZ",10,0.1,0.00026,0.0069002124798136725,0.006640212479813673,1.1315627939210386
2025-07-25,2025-08-01,"689009.SH,601997.SH,000039.SZ,601128.SH,000987.SZ,002966.SZ,000429.SZ,000415.SZ,600483.SH,002608.SZ",10,0.1,0.00026,-0.024012000618156303,-0.024272000618156302,1.1040975010875045
2025-08-01,2025-08-08,"689009.SH,601997.SH,000039.SZ,000987.SZ,001221.SZ,601128.SH,002966.SZ,000415.SZ,000429.SZ,000709.SZ",10,0.2,0.00052,-0.007043191086863365,-0.007563191086863365,1.0957470007082515
2025-08-08,2025-08-15,"689009.SH,601997.SH,000039.SZ,000987.SZ,002966.SZ,000415.SZ,000429.SZ,001221.SZ,601128.SH,000709.SZ",10,0.0,0.0,0.0011807278895137885,0.0011807278895137885,1.0970407797518387
2025-08-15,2025-08-22,"689009.SH,601997.SH,000039.SZ,000987.SZ,000429.SZ,002966.SZ,601665.SH,000415.SZ,601128.SH,000709.SZ",10,0.1,0.00026,0.008450413665864942,0.008190413665864942,1.1060259975463294
2025-08-22,2025-08-29,"689009.SH,601997.SH,000039.SZ,000429.SZ,000987.SZ,601665.SH,601991.SH,002966.SZ,600642.SH,000709.SZ",10,0.2,0.00052,0.0050888754984578675,0.004568875498457868,1.1110792926271762
2025-08-29,2025-09-05,"689009.SH,601997.SH,000039.SZ,601991.SH,000987.SZ,601665.SH,002966.SZ,000429.SZ,001221.SZ,600642.SH",10,0.1,0.00026,-0.02301283621702438,-0.02327283621702438,1.0852213262257366
2025-09-05,2025-09-12,"689009.SH,601997.SH,000039.SZ,000987.SZ,001221.SZ,002966.SZ,601665.SH,000429.SZ,601991.SH,600642.SH",10,0.0,0.0,0.006087025354170117,0.006087025354170117,1.0918270959533587
2025-09-12,2025-09-19,"689009.SH,000039.SZ,601997.SH,000987.SZ,601991.SH,001221.SZ,002966.SZ,601665.SH,000429.SZ,600642.SH",10,0.0,0.0,-0.006496063094541193,-0.006496063094541193,1.084734518249716
2025-09-19,2025-09-26,"689009.SH,000039.SZ,601997.SH,000987.SZ,601991.SH,001221.SZ,000429.SZ,002966.SZ,601665.SH,600642.SH",10,0.0,0.0,0.010352181600814659,0.010352181600814659,1.0959638869713093
2025-09-26,2025-10-13,"689009.SH,601997.SH,000039.SZ,601991.SH,000987.SZ,002966.SZ,001221.SZ,601665.SH,000429.SZ,600642.SH",10,0.0,0.0,0.03322224379151943,0.03322224379151943,1.1323742664109715
2025-10-13,2025-10-20,"689009.SH,601997.SH,000039.SZ,601991.SH,000987.SZ,002966.SZ,601665.SH,000429.SZ,001221.SZ,600642.SH",10,0.0,0.0,0.001968485915357654,0.001968485915357654,1.134603329205315
2025-10-20,2025-10-27,"689009.SH,601997.SH,000039.SZ,601991.SH,000987.SZ,002966.SZ,601665.SH,001221.SZ,000429.SZ,601128.SH",10,0.1,0.00026,-0.0031193643211966603,-0.00337936432119666,1.1307690911958876
2025-10-27,2025-11-03,"689009.SH,601997.SH,000039.SZ,601991.SH,000987.SZ,601665.SH,002966.SZ,000429.SZ,600642.SH,601128.SH",10,0.1,0.00026,-0.01049970884032746,-0.01075970884032746,1.1186023450089781
2025-11-03,2025-11-10,"689009.SH,601997.SH,601991.SH,000987.SZ,000039.SZ,601665.SH,002966.SZ,000429.SZ,600578.SH,601128.SH",10,0.1,0.00026,0.018457332772715572,0.018197332772715572,1.1389579241214465
2025-11-10,2025-11-17,"689009.SH,601997.SH,000987.SZ,000039.SZ,601991.SH,601665.SH,002966.SZ,000429.SZ,601128.SH,600578.SH",10,0.0,0.0,-0.020161865910626887,-0.020161865910626887,1.115994407177464
2025-11-17,2025-11-24,"689009.SH,601997.SH,000987.SZ,601991.SH,000039.SZ,002966.SZ,601665.SH,600578.SH,601128.SH,600642.SH",10,0.1,0.00026,-0.02642097956363778,-0.02668097956363778,1.086218583206428
2025-11-24,2025-12-01,"689009.SH,601997.SH,000987.SZ,601991.SH,601665.SH,002966.SZ,000039.SZ,600578.SH,601128.SH,000429.SZ",10,0.1,0.00026,0.03373737112462834,0.033477371124628334,1.1225823258388976
2025-12-01,2025-12-08,"689009.SH,000987.SZ,601997.SH,601991.SH,601665.SH,002966.SZ,600578.SH,000429.SZ,000039.SZ,600642.SH",10,0.1,0.00026,0.000267615244609809,7.615244609809012e-06,1.1225908745779034
2025-12-08,2025-12-15,"689009.SH,000987.SZ,601997.SH,601991.SH,002966.SZ,601665.SH,600578.SH,601128.SH,000429.SZ,600642.SH",10,0.1,0.00026,-0.009665777009139698,-0.009925777009139698,1.1114482878843481
2025-12-15,2025-12-22,"689009.SH,601997.SH,000987.SZ,601991.SH,002966.SZ,601665.SH,600578.SH,601128.SH,000429.SZ,000039.SZ",10,0.1,0.00026,0.00817744229116899,0.00791744229116899,1.120248115563291
2025-12-22,2025-12-29,"689009.SH,000987.SZ,601997.SH,601991.SH,002966.SZ,601665.SH,600578.SH,000039.SZ,000429.SZ,688235.SH",10,0.1,0.00026,0.01779100028252034,0.017531000282520342,1.139887185593724
2025-12-29,2026-01-07,"689009.SH,601991.SH,601997.SH,000987.SZ,002966.SZ,601665.SH,688235.SH,000039.SZ,600642.SH,600578.SH",10,0.1,0.00026,0.03241688235935132,0.03215688235935132,1.1765424037237933
2026-01-07,2026-01-14,"601991.SH,601997.SH,600578.SH,688235.SH,002966.SZ,601665.SH,600642.SH,002608.SZ,000027.SZ,600483.SH",10,0.3,0.00078,0.0035424258736412527,0.002762425873641253,1.1797925149012758
2026-01-14,2026-01-21,"688235.SH,601991.SH,600578.SH,601997.SH,002966.SZ,601665.SH,600642.SH,002608.SZ,000027.SZ,600483.SH",10,0.0,0.0,0.008525267187653906,0.008525267187653906,1.1898505613168033
2026-01-21,2026-01-28,"601991.SH,688235.SH,600578.SH,601997.SH,002966.SZ,601665.SH,600642.SH,002608.SZ,000027.SZ,600483.SH",10,0.0,0.0,-0.004463966190818847,-0.004463966190818847,1.1845391086389583
2026-01-28,2026-02-04,"601991.SH,688235.SH,600578.SH,601997.SH,002966.SZ,601665.SH,600642.SH,002608.SZ,000027.SZ,600483.SH",10,0.0,0.0,-0.009533340146508907,-0.009533340146508907,1.1732464943994607
2026-02-04,2026-02-11,"601991.SH,600578.SH,688235.SH,601997.SH,002966.SZ,601665.SH,600642.SH,002608.SZ,000027.SZ,600483.SH",10,0.0,0.0,0.009771314104021345,0.009771314104021345,1.18471065441768
2026-02-11,2026-02-26,"601991.SH,600578.SH,688235.SH,601997.SH,002966.SZ,601665.SH,600642.SH,002939.SZ,002608.SZ,000027.SZ",10,0.1,0.00026,-0.006250179230094921,-0.006510179230094921,1.1769979757216178
2026-02-26,2026-03-05,"688235.SH,601991.SH,600578.SH,601997.SH,002966.SZ,601665.SH,600642.SH,002939.SZ,002608.SZ,000027.SZ",10,0.0,0.0,0.001390765451361975,0.001390765451361975,1.1786349038425745
2026-03-05,2026-03-12,"601991.SH,600578.SH,601997.SH,688235.SH,002966.SZ,601665.SH,002939.SZ,002608.SZ,600642.SH,000987.SZ",10,0.1,0.00026,0.04021927244118512,0.03995927244118511,1.22573229707391
2026-03-12,2026-03-19,"601997.SH,601991.SH,600578.SH,688235.SH,002966.SZ,601665.SH,002939.SZ,002608.SZ,600642.SH,000987.SZ",10,0.0,0.0,-0.03648067169332242,-0.03648067169332242,1.1810167595604548
2026-03-19,2026-03-26,"601997.SH,600578.SH,002966.SZ,601665.SH,601991.SH,688235.SH,002608.SZ,002939.SZ,000987.SZ,600153.SH",10,0.1,0.00026,-0.0007380171596023888,-0.0009980171596023887,1.1798380845686356
2026-03-26,2026-04-02,"601997.SH,600578.SH,002966.SZ,601665.SH,002939.SZ,600153.SH,000987.SZ,002608.SZ,688235.SH,601991.SH",10,0.0,0.0,-0.017477554858501654,-0.017477554858501654,1.1592173997214377
2026-04-02,2026-04-10,"601997.SH,600578.SH,002966.SZ,601665.SH,002939.SZ,002608.SZ,000987.SZ,600153.SH,600021.SH,601991.SH",10,0.1,0.00026,0.004399738322856605,0.004139738322856606,1.1640162564155867
2026-04-10,2026-04-17,"600578.SH,601997.SH,002966.SZ,601665.SH,600021.SH,002608.SZ,002939.SZ,000987.SZ,601991.SH,600153.SH",10,0.0,0.0,0.022544326685847736,0.022544326685847736,1.1902582191678572
2026-04-17,2026-04-24,"600578.SH,601997.SH,601991.SH,002966.SZ,601665.SH,600021.SH,002608.SZ,002939.SZ,688235.SH,000987.SZ",10,0.1,0.00026,0.004852710595495002,0.004592710595495002,1.1957247307024046
2026-04-24,2026-05-06,"600578.SH,600021.SH,601997.SH,601991.SH,002966.SZ,601665.SH,002608.SZ,002939.SZ,688235.SH,600153.SH",10,0.1,0.00026,0.019314852038615715,0.019054852038615715,1.2185090885248526
2026-05-06,2026-05-13,"601997.SH,002966.SZ,601991.SH,601665.SH,600021.SH,000783.SZ,688235.SH,601061.SH,000709.SZ,000958.SZ",10,0.4,0.00104,0.07766448273165956,0.07662448273165956,1.3118767171368955
2026-05-13,2026-05-20,"601997.SH,002966.SZ,601665.SH,601061.SH,600021.SH,688235.SH,000783.SZ,000709.SZ,000958.SZ,600801.SH",10,0.1,0.00026,-0.03555478909268288,-0.03581478909268288,1.2648921291970363
2026-05-20,2026-05-27,"601997.SH,002966.SZ,601665.SH,688235.SH,601061.SH,600021.SH,000958.SZ,000709.SZ,002128.SZ,000783.SZ",10,0.1,0.00026,-0.007386322258996281,-0.007646322258996281,1.2552203563543278
2026-05-27,2026-06-03,"601997.SH,002966.SZ,601665.SH,688235.SH,601061.SH,000958.SZ,000709.SZ,600801.SH,000987.SZ,002128.SZ",10,0.2,0.00052,-0.003933486309495304,-0.004453486309495304,1.249630249681904
2026-06-03,2026-06-10,"601997.SH,002966.SZ,601665.SH,601061.SH,688235.SH,000709.SZ,000783.SZ,600808.SH,000987.SZ,600801.SH",10,0.2,0.00052,-0.03640368019238714,-0.03692368019238714,1.2034893019839166
2026-06-10,2026-06-12,"601997.SH,002966.SZ,601061.SH,601665.SH,000783.SZ,688235.SH,000987.SZ,000709.SZ,601168.SH,600808.SH",10,0.1,0.00026,0.013282824713721752,0.013022824713721752,1.2191621322084927
