trade_date,code
20241231,600895.SH
20241231,002472.SZ
20241231,301358.SZ
20241231,600177.SH
20241231,300699.SZ
20241231,603605.SH
20241231,002595.SZ
20241231,600873.SH
20241231,601233.SH
20241231,300037.SZ
20241231,300395.SZ
20241231,000400.SZ
20241231,300054.SZ
20241231,688122.SH
20241231,300604.SZ
20241231,300142.SZ
20241231,601990.SH
20241231,000750.SZ
20241231,603596.SH
20241231,000009.SZ
20241231,688249.SH
20241231,002436.SZ
20241231,688525.SH
20241231,601696.SH
20241231,600642.SH
20241231,600369.SH
20241231,600153.SH
20241231,002850.SZ
20241231,688521.SH
20241231,002261.SZ
20241231,600549.SH
20241231,600143.SH
20241231,002821.SZ
20241231,600398.SH
20241231,000021.SZ
20241231,601216.SH
20241231,300724.SZ
20241231,601997.SH
20241231,000738.SZ
20241231,000932.SZ
20241231,002294.SZ
20241231,002558.SZ
20241231,600529.SH
20241231,600909.SH
20241231,000878.SZ
20241231,600673.SH
20241231,600497.SH
20241231,000729.SZ
20241231,300919.SZ
20241231,688002.SH
20241231,688361.SH
20241231,600141.SH
20241231,002607.SZ
20241231,603345.SH
20241231,002409.SZ
20241231,000997.SZ
20241231,000623.SZ
20241231,000034.SZ
20241231,600155.SH
20241231,603338.SH
20241231,000733.SZ
20241231,300073.SZ
20241231,002065.SZ
20241231,601665.SH
20241231,002064.SZ
20241231,300001.SZ
20241231,601456.SH
20241231,600118.SH
20241231,600563.SH
20241231,002318.SZ
20241231,002432.SZ
20241231,688188.SH
20241231,603087.SH
20241231,002739.SZ
20241231,600704.SH
20241231,600820.SH
20241231,600521.SH
20241231,600580.SH
20241231,600637.SH
20241231,600312.SH
20241231,600060.SH
20241231,601179.SH
20241231,002410.SZ
20241231,600699.SH
20241231,002841.SZ
20241231,600132.SH
20241231,002984.SZ
20241231,300003.SZ
20241231,002385.SZ
20241231,601666.SH
20241231,002262.SZ
20241231,603568.SH
20241231,002568.SZ
20241231,688180.SH
20241231,300751.SZ
20241231,603939.SH
20241231,300144.SZ
20241231,300763.SZ
20241231,000683.SZ
20241231,600390.SH
20241231,603179.SH
20241231,002152.SZ
20241231,600008.SH
20241231,600392.SH
20241231,002044.SZ
20241231,000039.SZ
20241231,002407.SZ
20241231,603129.SH
20241231,300373.SZ
20241231,603589.SH
20241231,600170.SH
20241231,600863.SH
20241231,000513.SZ
20241231,600486.SH
20241231,601717.SH
20241231,002624.SZ
20241231,300529.SZ
20241231,601000.SH
20241231,600763.SH
20241231,600316.SH
20241231,600872.SH
20241231,000960.SZ
20241231,300251.SZ
20241231,000703.SZ
20241231,600498.SH
20241231,000426.SZ
20241231,600816.SH
20241231,000723.SZ
20241231,300285.SZ
20241231,600516.SH
20241231,603816.SH
20241231,603979.SH
20241231,300558.SZ
20241231,002500.SZ
20241231,688578.SH
20241231,002958.SZ
20241231,000830.SZ
20241231,000921.SZ
20241231,000629.SZ
20241231,300390.SZ
20241231,002025.SZ
20241231,002603.SZ
20241231,605358.SH
20241231,000636.SZ
20241231,002155.SZ
20241231,002939.SZ
20241231,601966.SH
20241231,000893.SZ
20241231,002429.SZ
20241231,000591.SZ
20241231,002926.SZ
20241231,688052.SH
20241231,600535.SH
20241231,601880.SH
20241231,600998.SH
20241231,002203.SZ
20241231,600021.SH
20241231,600511.SH
20241231,600348.SH
20241231,002414.SZ
20241231,600325.SH
20241231,603077.SH
20241231,603927.SH
20241231,600038.SH
20241231,600380.SH
20241231,600208.SH
20241231,600970.SH
20241231,600655.SH
20241231,002423.SZ
20241231,300748.SZ
20241231,600754.SH
20241231,300146.SZ
20241231,688385.SH
20241231,601016.SH
20241231,000060.SZ
20241231,300567.SZ
20241231,603000.SH
20241231,600859.SH
20241231,002756.SZ
20241231,300487.SZ
20241231,603885.SH
20241231,600583.SH
20241231,600901.SH
20241231,000519.SZ
20241231,002683.SZ
20241231,688278.SH
20241231,600166.SH
20241231,600707.SH
20241231,300212.SZ
20241231,000998.SZ
20241231,600546.SH
20241231,002439.SZ
20241231,603156.SH
20241231,600282.SH
20241231,300601.SZ
20241231,300677.SZ
20241231,002507.SZ
20241231,601001.SH
20241231,600004.SH
20241231,600131.SH
20241231,688065.SH
20241231,688220.SH
20241231,000598.SZ
20241231,002373.SZ
20241231,300765.SZ
20241231,601918.SH
20241231,002653.SZ
20241231,603899.SH
20241231,600867.SH
20241231,600483.SH
20241231,000050.SZ
20241231,300070.SZ
20241231,688017.SH
20241231,300118.SZ
20241231,000563.SZ
20241231,600737.SH
20241231,688772.SH
20241231,601611.SH
20241231,002120.SZ
20241231,603486.SH
20241231,601231.SH
20241231,601155.SH
20241231,601098.SH
20241231,601156.SH
20241231,600566.SH
20241231,301308.SZ
20241231,603290.SH
20241231,002244.SZ
20241231,002430.SZ
20241231,688005.SH
20241231,601991.SH
20241231,603529.SH
20241231,002056.SZ
20241231,000987.SZ
20241231,600416.SH
20241231,300676.SZ
20241231,600598.SH
20241231,603228.SH
20241231,000818.SZ
20241231,000887.SZ
20241231,601866.SH
20241231,002368.SZ
20241231,600435.SH
20241231,600582.SH
20241231,300595.SZ
20241231,603658.SH
20241231,002831.SZ
20241231,002240.SZ
20241231,300009.SZ
20241231,002508.SZ
20241231,002670.SZ
20241231,600271.SH
20241231,600755.SH
20241231,000958.SZ
20241231,002572.SZ
20241231,688363.SH
20241231,600258.SH
20241231,000155.SZ
20241231,300888.SZ
20241231,688114.SH
20241231,601958.SH
20241231,600685.SH
20241231,300573.SZ
20241231,600995.SH
20241231,600848.SH
20241231,000883.SZ
20241231,688538.SH
20241231,600129.SH
20241231,600378.SH
20241231,002268.SZ
20241231,603444.SH
20241231,600739.SH
20241231,600517.SH
20241231,003031.SZ
20241231,000739.SZ
20241231,603298.SH
20241231,603379.SH
20241231,000027.SZ
20241231,000403.SZ
20241231,601118.SH
20241231,600906.SH
20241231,000778.SZ
20241231,000709.SZ
20241231,601636.SH
20241231,603728.SH
20241231,603712.SH
20241231,603737.SH
20241231,002299.SZ
20241231,600499.SH
20241231,600528.SH
20241231,000785.SZ
20241231,601399.SH
20241231,002557.SZ
20241231,600606.SH
20241231,688234.SH
20241231,601928.SH
20241231,002080.SZ
20241231,600329.SH
20241231,600373.SH
20241231,603858.SH
20241231,600968.SH
20241231,600977.SH
20241231,688536.SH
20241231,688567.SH
20241231,600884.SH
20241231,601598.SH
20241231,603650.SH
20241231,600959.SH
20241231,600056.SH
20241231,600871.SH
20241231,600095.SH
20241231,600062.SH
20241231,601212.SH
20241231,688387.SH
20241231,688297.SH
20241231,600801.SH
20241231,000559.SZ
20241231,002266.SZ
20241231,600764.SH
20241231,002372.SZ
20241231,000032.SZ
20241231,601106.SH
20241231,301301.SZ
20241231,000825.SZ
20241231,002487.SZ
20241231,002019.SZ
20241231,603688.SH
20241231,601608.SH
20241231,600663.SH
20241231,603882.SH
20241231,688778.SH
20241231,688349.SH
20241231,688563.SH
20241231,600808.SH
20241231,603456.SH
20241231,688561.SH
20241231,600925.SH
20241231,603556.SH
20241231,300957.SZ
20241231,600500.SH
20241231,002408.SZ
20241231,601965.SH
20241231,601019.SH
20241231,002531.SZ
20241231,600578.SH
20241231,688425.SH
20241231,001227.SZ
20241231,688390.SH
20241231,600350.SH
20241231,001286.SZ
20241231,603233.SH
20241231,600612.SH
20241231,688516.SH
20241231,603225.SH
20241231,688301.SH
20241231,600098.SH
20241231,600688.SH
20241231,000937.SZ
20241231,601568.SH
20241231,603185.SH
20241231,603707.SH
20241231,600126.SH
20241231,002867.SZ
20241231,000967.SZ
20241231,603883.SH
20241231,601139.SH
20241231,600720.SH
20241231,601992.SH
20241231,600339.SH
20241231,002153.SZ
20241231,002608.SZ
20241231,000898.SZ
20241231,600295.SH
20241231,002563.SZ
20241231,000537.SZ
20241231,688032.SH
20241231,000401.SZ
20241231,003022.SZ
20241231,300140.SZ
20241231,688281.SH
20241231,688248.SH
20241231,688331.SH
20241231,600032.SH
20241231,002690.SZ
20241231,601228.SH
20241231,600299.SH
20241231,603786.SH
20241231,301165.SZ
20241231,600007.SH
20241231,600928.SH
20241231,688520.SH
20241231,688475.SH
20241231,000959.SZ
20241231,003035.SZ
20241231,301267.SZ
20241231,688172.SH
20241231,600361.SH
20241231,603056.SH
20241231,002945.SZ
20241231,301498.SZ
20241231,000539.SZ
20241231,601061.SH
20241231,001203.SZ
20241231,600927.SH
20241231,603826.SH
20241231,688375.SH
20241231,688819.SH
20241231,601858.SH
20241231,688276.SH
20241231,688153.SH
20241231,601158.SH
20241231,603341.SH
20241231,600956.SH
20241231,688295.SH
20241231,603868.SH
20250127,600418.SH
20250127,002625.SZ
20250127,002384.SZ
20250127,000988.SZ
20250127,300339.SZ
20250127,600157.SH
20250127,603893.SH
20250127,002340.SZ
20250127,002797.SZ
20250127,300476.SZ
20250127,600839.SH
20250127,688777.SH
20250127,300207.SZ
20250127,600487.SH
20250127,301236.SZ
20250127,002273.SZ
20250127,002156.SZ
20250127,601555.SH
20250127,002966.SZ
20250127,600988.SH
20250127,600096.SH
20250127,601168.SH
20250127,002185.SZ
20250127,600885.SH
20250127,601162.SH
20250127,688099.SH
20250127,000423.SZ
20250127,002738.SZ
20250127,601099.SH
20250127,002202.SZ
20250127,601577.SH
20250127,689009.SH
20250127,600536.SH
20250127,002353.SZ
20250127,002532.SZ
20250127,300017.SZ
20250127,000066.SZ
20250127,600352.SH
20250127,600079.SH
20250127,601933.SH
20250127,601108.SH
20250127,002138.SZ
20250127,300002.SZ
20250127,002517.SZ
20250127,002472.SZ
20250127,002078.SZ
20250127,002444.SZ
20250127,300136.SZ
20250127,002195.SZ
20250127,300866.SZ
20250127,002281.SZ
20250127,300058.SZ
20250127,300496.SZ
20250127,300024.SZ
20250127,002128.SZ
20250127,688120.SH
20250127,601128.SH
20250127,688213.SH
20250127,688617.SH
20250127,300803.SZ
20250127,600879.SH
20250127,603606.SH
20250127,603160.SH
20250127,300223.SZ
20250127,002085.SZ
20250127,002223.SZ
20250127,002008.SZ
20250127,601567.SH
20250127,300474.SZ
20250127,600109.SH
20250127,000783.SZ
20250127,600398.SH
20250127,600298.SH
20250127,000728.SZ
20250127,300012.SZ
20250127,002595.SZ
20250127,002850.SZ
20250127,601198.SH
20250127,002465.SZ
20250127,000831.SZ
20250127,002673.SZ
20250127,301358.SZ
20250127,601233.SH
20250127,600873.SH
20250127,300383.SZ
20250127,603605.SH
20250127,600862.SH
20250127,688072.SH
20250127,600143.SH
20250127,688469.SH
20250127,300395.SZ
20250127,688122.SH
20250127,603596.SH
20250127,300054.SZ
20250127,300604.SZ
20250127,300114.SZ
20250127,000400.SZ
20250127,600765.SH
20250127,600177.SH
20250127,601615.SH
20250127,600580.SH
20250127,000932.SZ
20250127,688249.SH
20250127,688047.SH
20250127,603129.SH
20250127,600895.SH
20250127,601990.SH
20250127,600549.SH
20250127,600060.SH
20250127,002436.SZ
20250127,600673.SH
20250127,688525.SH
20250127,688002.SH
20250127,300724.SZ
20250127,000750.SZ
20250127,000021.SZ
20250127,300142.SZ
20250127,000878.SZ
20250127,002821.SZ
20250127,300699.SZ
20250127,601216.SH
20250127,300001.SZ
20250127,300037.SZ
20250127,600369.SH
20250127,601696.SH
20250127,601997.SH
20250127,002558.SZ
20250127,688361.SH
20250127,688521.SH
20250127,000009.SZ
20250127,002409.SZ
20250127,603338.SH
20250127,600642.SH
20250127,600153.SH
20250127,002261.SZ
20250127,002318.SZ
20250127,600497.SH
20250127,600141.SH
20250127,600699.SH
20250127,601665.SH
20250127,600563.SH
20250127,002294.SZ
20250127,601456.SH
20250127,688188.SH
20250127,000997.SZ
20250127,603179.SH
20250127,002607.SZ
20250127,002064.SZ
20250127,600529.SH
20250127,002065.SZ
20250127,000623.SZ
20250127,000729.SZ
20250127,000733.SZ
20250127,603087.SH
20250127,688017.SH
20250127,300919.SZ
20250127,600909.SH
20250127,002432.SZ
20250127,002984.SZ
20250127,000738.SZ
20250127,002410.SZ
20250127,603345.SH
20250127,688578.SH
20250127,000426.SZ
20250127,000034.SZ
20250127,000039.SZ
20250127,000683.SZ
20250127,600155.SH
20250127,603979.SH
20250127,601179.SH
20250127,300073.SZ
20250127,600637.SH
20250127,600392.SH
20250127,600118.SH
20250127,600704.SH
20250127,000921.SZ
20250127,002841.SZ
20250127,600312.SH
20250127,688220.SH
20250127,002739.SZ
20250127,002155.SZ
20250127,603816.SH
20250127,000960.SZ
20250127,002385.SZ
20250127,300558.SZ
20250127,002624.SZ
20250127,601717.SH
20250127,300144.SZ
20250127,688180.SH
20250127,300373.SZ
20250127,300251.SZ
20250127,600820.SH
20250127,002262.SZ
20250127,600008.SH
20250127,603939.SH
20250127,603568.SH
20250127,002152.SZ
20250127,688052.SH
20250127,600863.SH
20250127,600521.SH
20250127,002044.SZ
20250127,300003.SZ
20250127,300748.SZ
20250127,600486.SH
20250127,000830.SZ
20250127,300285.SZ
20250127,000513.SZ
20250127,000703.SZ
20250127,600498.SH
20250127,600390.SH
20250127,002407.SZ
20250127,601000.SH
20250127,601666.SH
20250127,600132.SH
20250127,000636.SZ
20250127,002958.SZ
20250127,000893.SZ
20250127,600170.SH
20250127,600872.SH
20250127,600316.SH
20250127,600535.SH
20250127,601966.SH
20250127,688278.SH
20250127,002500.SZ
20250127,603589.SH
20250127,300751.SZ
20250127,600816.SH
20250127,688065.SH
20250127,300529.SZ
20250127,600763.SH
20250127,603228.SH
20250127,002568.SZ
20250127,600516.SH
20250127,000629.SZ
20250127,002926.SZ
20250127,002203.SZ
20250127,300390.SZ
20250127,600970.SH
20250127,002025.SZ
20250127,600998.SH
20250127,002756.SZ
20250127,300487.SZ
20250127,000723.SZ
20250127,002939.SZ
20250127,603000.SH
20250127,000060.SZ
20250127,600021.SH
20250127,600208.SH
20250127,600380.SH
20250127,605358.SH
20250127,300677.SZ
20250127,600901.SH
20250127,600348.SH
20250127,600707.SH
20250127,300763.SZ
20250127,002429.SZ
20250127,600511.SH
20250127,000591.SZ
20250127,600754.SH
20250127,300765.SZ
20250127,002683.SZ
20250127,600583.SH
20250127,601880.SH
20250127,603927.SH
20250127,600038.SH
20250127,600325.SH
20250127,603077.SH
20250127,601016.SH
20250127,002423.SZ
20250127,603885.SH
20250127,300146.SZ
20250127,600282.SH
20250127,002603.SZ
20250127,000519.SZ
20250127,688385.SH
20250127,000887.SZ
20250127,002414.SZ
20250127,600004.SH
20250127,603156.SH
20250127,600166.SH
20250127,300567.SZ
20250127,601918.SH
20250127,002439.SZ
20250127,600546.SH
20250127,603529.SH
20250127,600655.SH
20250127,601001.SH
20250127,000563.SZ
20250127,000598.SZ
20250127,002120.SZ
20250127,600378.SH
20250127,002507.SZ
20250127,000998.SZ
20250127,002244.SZ
20250127,600131.SH
20250127,002653.SZ
20250127,688005.SH
20250127,600867.SH
20250127,603379.SH
20250127,600435.SH
20250127,603899.SH
20250127,002056.SZ
20250127,600859.SH
20250127,603728.SH
20250127,601156.SH
20250127,688772.SH
20250127,300212.SZ
20250127,301308.SZ
20250127,002831.SZ
20250127,002670.SZ
20250127,000050.SZ
20250127,600737.SH
20250127,601231.SH
20250127,600483.SH
20250127,601991.SH
20250127,601155.SH
20250127,000155.SZ
20250127,601958.SH
20250127,600566.SH
20250127,002430.SZ
20250127,603298.SH
20250127,603290.SH
20250127,600598.SH
20250127,002368.SZ
20250127,300070.SZ
20250127,600582.SH
20250127,601098.SH
20250127,688234.SH
20250127,002508.SZ
20250127,300573.SZ
20250127,300118.SZ
20250127,601611.SH
20250127,603486.SH
20250127,000987.SZ
20250127,600755.SH
20250127,300676.SZ
20250127,601866.SH
20250127,300601.SZ
20250127,300009.SZ
20250127,600685.SH
20250127,600271.SH
20250127,002572.SZ
20250127,300888.SZ
20250127,600416.SH
20250127,000883.SZ
20250127,002268.SZ
20250127,600995.SH
20250127,000403.SZ
20250127,688363.SH
20250127,600499.SH
20250127,600848.SH
20250127,002240.SZ
20250127,603658.SH
20250127,688538.SH
20250127,601636.SH
20250127,000958.SZ
20250127,002373.SZ
20250127,000818.SZ
20250127,603737.SH
20250127,300595.SZ
20250127,600739.SH
20250127,603444.SH
20250127,000709.SZ
20250127,600258.SH
20250127,003031.SZ
20250127,601118.SH
20250127,000739.SZ
20250127,002299.SZ
20250127,000027.SZ
20250127,600329.SH
20250127,600517.SH
20250127,600528.SH
20250127,000785.SZ
20250127,600977.SH
20250127,601928.SH
20250127,600906.SH
20250127,600968.SH
20250127,000778.SZ
20250127,601399.SH
20250127,600373.SH
20250127,601598.SH
20250127,600801.SH
20250127,688567.SH
20250127,688114.SH
20250127,002557.SZ
20250127,601212.SH
20250127,002080.SZ
20250127,301301.SZ
20250127,603858.SH
20250127,688536.SH
20250127,603650.SH
20250127,600959.SH
20250127,600062.SH
20250127,000559.SZ
20250127,600871.SH
20250127,600056.SH
20250127,600808.SH
20250127,600884.SH
20250127,002019.SZ
20250127,002266.SZ
20250127,000825.SZ
20250127,600606.SH
20250127,002372.SZ
20250127,002487.SZ
20250127,688387.SH
20250127,688297.SH
20250127,600095.SH
20250127,603556.SH
20250127,688563.SH
20250127,603712.SH
20250127,000032.SZ
20250127,600764.SH
20250127,600129.SH
20250127,688301.SH
20250127,688778.SH
20250127,601106.SH
20250127,603688.SH
20250127,601608.SH
20250127,600663.SH
20250127,603225.SH
20250127,603456.SH
20250127,600126.SH
20250127,601019.SH
20250127,001286.SZ
20250127,600578.SH
20250127,600925.SH
20250127,600350.SH
20250127,002408.SZ
20250127,688561.SH
20250127,601965.SH
20250127,603882.SH
20250127,001227.SZ
20250127,600500.SH
20250127,300957.SZ
20250127,600098.SH
20250127,688349.SH
20250127,688425.SH
20250127,600612.SH
20250127,688390.SH
20250127,603707.SH
20250127,002531.SZ
20250127,603233.SH
20250127,688516.SH
20250127,000937.SZ
20250127,603185.SH
20250127,601568.SH
20250127,600688.SH
20250127,000967.SZ
20250127,603883.SH
20250127,600720.SH
20250127,600339.SH
20250127,601139.SH
20250127,600295.SH
20250127,002608.SZ
20250127,601992.SH
20250127,688475.SH
20250127,002867.SZ
20250127,000898.SZ
20250127,002153.SZ
20250127,300140.SZ
20250127,003022.SZ
20250127,000401.SZ
20250127,000537.SZ
20250127,600032.SH
20250127,301498.SZ
20250127,002690.SZ
20250127,688248.SH
20250127,600007.SH
20250127,688032.SH
20250127,002563.SZ
20250127,603786.SH
20250127,688331.SH
20250127,601228.SH
20250127,688520.SH
20250127,600299.SH
20250127,003035.SZ
20250127,688281.SH
20250127,000959.SZ
20250127,600928.SH
20250127,600361.SH
20250127,688172.SH
20250127,603056.SH
20250127,301165.SZ
20250127,301267.SZ
20250127,002945.SZ
20250127,601061.SH
20250127,000539.SZ
20250127,001203.SZ
20250127,603826.SH
20250127,688819.SH
20250127,600927.SH
20250127,688375.SH
20250127,601858.SH
20250127,688153.SH
20250127,688276.SH
20250127,601158.SH
20250127,603341.SH
20250127,600956.SH
20250127,688295.SH
20250127,603868.SH
20250228,002625.SZ
20250228,600418.SH
20250228,000988.SZ
20250228,300339.SZ
20250228,002384.SZ
20250228,600839.SH
20250228,301236.SZ
20250228,300207.SZ
20250228,002273.SZ
20250228,300251.SZ
20250228,002340.SZ
20250228,688777.SH
20250228,600157.SH
20250228,002261.SZ
20250228,603893.SH
20250228,002797.SZ
20250228,601555.SH
20250228,601162.SH
20250228,300017.SZ
20250228,000066.SZ
20250228,300476.SZ
20250228,600487.SH
20250228,600988.SH
20250228,002156.SZ
20250228,688213.SH
20250228,300223.SZ
20250228,689009.SH
20250228,002195.SZ
20250228,688099.SH
20250228,002185.SZ
20250228,002966.SZ
20250228,600885.SH
20250228,300383.SZ
20250228,600536.SH
20250228,601099.SH
20250228,600096.SH
20250228,688521.SH
20250228,601168.SH
20250228,300002.SZ
20250228,002517.SZ
20250228,002065.SZ
20250228,002281.SZ
20250228,601108.SH
20250228,000423.SZ
20250228,002085.SZ
20250228,600143.SH
20250228,002472.SZ
20250228,002202.SZ
20250228,002850.SZ
20250228,688072.SH
20250228,300136.SZ
20250228,002738.SZ
20250228,600352.SH
20250228,603596.SH
20250228,300024.SZ
20250228,601577.SH
20250228,601933.SH
20250228,002138.SZ
20250228,002078.SZ
20250228,300866.SZ
20250228,688120.SH
20250228,600879.SH
20250228,300474.SZ
20250228,002532.SZ
20250228,600580.SH
20250228,601198.SH
20250228,688220.SH
20250228,002008.SZ
20250228,000034.SZ
20250228,600079.SH
20250228,688525.SH
20250228,300496.SZ
20250228,603160.SH
20250228,002444.SZ
20250228,002465.SZ
20250228,300803.SZ
20250228,600109.SH
20250228,688469.SH
20250228,002673.SZ
20250228,002223.SZ
20250228,300058.SZ
20250228,600298.SH
20250228,000831.SZ
20250228,002353.SZ
20250228,601233.SH
20250228,300054.SZ
20250228,000783.SZ
20250228,688047.SH
20250228,300395.SZ
20250228,000728.SZ
20250228,300012.SZ
20250228,002436.SZ
20250228,688617.SH
20250228,601128.SH
20250228,002595.SZ
20250228,000932.SZ
20250228,688122.SH
20250228,600895.SH
20250228,603605.SH
20250228,002128.SZ
20250228,600862.SH
20250228,002558.SZ
20250228,603606.SH
20250228,601615.SH
20250228,301358.SZ
20250228,002821.SZ
20250228,601216.SH
20250228,601567.SH
20250228,300604.SZ
20250228,688002.SH
20250228,002044.SZ
20250228,688249.SH
20250228,600177.SH
20250228,600398.SH
20250228,300037.SZ
20250228,000021.SZ
20250228,000997.SZ
20250228,300142.SZ
20250228,600699.SH
20250228,300699.SZ
20250228,600873.SH
20250228,688361.SH
20250228,601990.SH
20250228,000750.SZ
20250228,600153.SH
20250228,600549.SH
20250228,300073.SZ
20250228,302132.SZ
20250228,600060.SH
20250228,600126.SH
20250228,300001.SZ
20250228,002409.SZ
20250228,600369.SH
20250228,300724.SZ
20250228,601696.SH
20250228,002152.SZ
20250228,688578.SH
20250228,000009.SZ
20250228,300919.SZ
20250228,601665.SH
20250228,600642.SH
20250228,000878.SZ
20250228,600498.SH
20250228,002410.SZ
20250228,000400.SZ
20250228,000818.SZ
20250228,601456.SH
20250228,688114.SH
20250228,688017.SH
20250228,000733.SZ
20250228,002607.SZ
20250228,601997.SH
20250228,603179.SH
20250228,002841.SZ
20250228,600563.SH
20250228,002294.SZ
20250228,000729.SZ
20250228,600497.SH
20250228,603129.SH
20250228,600673.SH
20250228,002064.SZ
20250228,603345.SH
20250228,600141.SH
20250228,000887.SZ
20250228,688180.SH
20250228,002432.SZ
20250228,603087.SH
20250228,688052.SH
20250228,600909.SH
20250228,600765.SH
20250228,600155.SH
20250228,600118.SH
20250228,600704.SH
20250228,000623.SZ
20250228,688188.SH
20250228,600637.SH
20250228,000893.SZ
20250228,600529.SH
20250228,002318.SZ
20250228,000426.SZ
20250228,300003.SZ
20250228,600392.SH
20250228,002984.SZ
20250228,000039.SZ
20250228,002624.SZ
20250228,000738.SZ
20250228,603338.SH
20250228,000683.SZ
20250228,300765.SZ
20250228,300676.SZ
20250228,300285.SZ
20250228,600316.SH
20250228,002155.SZ
20250228,002407.SZ
20250228,002739.SZ
20250228,300748.SZ
20250228,601717.SH
20250228,300373.SZ
20250228,603939.SH
20250228,600516.SH
20250228,002025.SZ
20250228,002385.SZ
20250228,603979.SH
20250228,603816.SH
20250228,300751.SZ
20250228,688065.SH
20250228,601179.SH
20250228,300390.SZ
20250228,000703.SZ
20250228,300212.SZ
20250228,000960.SZ
20250228,300144.SZ
20250228,688385.SH
20250228,002414.SZ
20250228,600132.SH
20250228,600763.SH
20250228,688278.SH
20250228,605358.SH
20250228,600820.SH
20250228,603486.SH
20250228,002244.SZ
20250228,000636.SZ
20250228,600170.SH
20250228,600390.SH
20250228,300558.SZ
20250228,000830.SZ
20250228,000629.SZ
20250228,000921.SZ
20250228,002958.SZ
20250228,600008.SH
20250228,002568.SZ
20250228,600521.SH
20250228,600535.SH
20250228,603568.SH
20250228,002939.SZ
20250228,000519.SZ
20250228,603589.SH
20250228,002500.SZ
20250228,603728.SH
20250228,002926.SZ
20250228,603927.SH
20250228,301308.SZ
20250228,002262.SZ
20250228,601966.SH
20250228,000513.SZ
20250228,600312.SH
20250228,688005.SH
20250228,603000.SH
20250228,600208.SH
20250228,600380.SH
20250228,601666.SH
20250228,600872.SH
20250228,600970.SH
20250228,000723.SZ
20250228,002439.SZ
20250228,600998.SH
20250228,600325.SH
20250228,600486.SH
20250228,603228.SH
20250228,300763.SZ
20250228,300529.SZ
20250228,300567.SZ
20250228,600021.SH
20250228,600863.SH
20250228,601155.SH
20250228,600754.SH
20250228,601000.SH
20250228,002683.SZ
20250228,000591.SZ
20250228,600816.SH
20250228,002368.SZ
20250228,000032.SZ
20250228,002429.SZ
20250228,002423.SZ
20250228,000060.SZ
20250228,600282.SH
20250228,600038.SH
20250228,300146.SZ
20250228,688772.SH
20250228,300487.SZ
20250228,601231.SH
20250228,002603.SZ
20250228,600348.SH
20250228,603077.SH
20250228,603885.SH
20250228,600131.SH
20250228,601880.SH
20250228,601016.SH
20250228,000785.SZ
20250228,600901.SH
20250228,603298.SH
20250228,688234.SH
20250228,002203.SZ
20250228,002653.SZ
20250228,300677.SZ
20250228,600511.SH
20250228,600583.SH
20250228,600166.SH
20250228,000998.SZ
20250228,002756.SZ
20250228,600435.SH
20250228,600655.SH
20250228,002373.SZ
20250228,600707.SH
20250228,002670.SZ
20250228,600004.SH
20250228,002507.SZ
20250228,002508.SZ
20250228,000050.SZ
20250228,000563.SZ
20250228,603156.SH
20250228,603290.SH
20250228,300118.SZ
20250228,600859.SH
20250228,002120.SZ
20250228,688561.SH
20250228,002056.SZ
20250228,600546.SH
20250228,600378.SH
20250228,600271.SH
20250228,300070.SZ
20250228,601991.SH
20250228,600867.SH
20250228,603529.SH
20250228,603899.SH
20250228,688567.SH
20250228,000155.SZ
20250228,300601.SZ
20250228,002268.SZ
20250228,600483.SH
20250228,600566.SH
20250228,300009.SZ
20250228,688536.SH
20250228,300573.SZ
20250228,002080.SZ
20250228,601918.SH
20250228,603737.SH
20250228,000739.SZ
20250228,600737.SH
20250228,002572.SZ
20250228,000598.SZ
20250228,002430.SZ
20250228,002240.SZ
20250228,000958.SZ
20250228,600416.SH
20250228,600582.SH
20250228,000987.SZ
20250228,600739.SH
20250228,600598.SH
20250228,603379.SH
20250228,601611.SH
20250228,601958.SH
20250228,601001.SH
20250228,688538.SH
20250228,600755.SH
20250228,601636.SH
20250228,603882.SH
20250228,002831.SZ
20250228,688363.SH
20250228,600995.SH
20250228,603658.SH
20250228,601098.SH
20250228,603444.SH
20250228,600685.SH
20250228,600884.SH
20250228,601866.SH
20250228,600848.SH
20250228,000709.SZ
20250228,000883.SZ
20250228,688778.SH
20250228,000403.SZ
20250228,600499.SH
20250228,300888.SZ
20250228,601156.SH
20250228,000027.SZ
20250228,300595.SZ
20250228,601118.SH
20250228,600258.SH
20250228,600906.SH
20250228,600517.SH
20250228,600329.SH
20250228,301301.SZ
20250228,000559.SZ
20250228,002266.SZ
20250228,603712.SH
20250228,000825.SZ
20250228,002299.SZ
20250228,600528.SH
20250228,601399.SH
20250228,003031.SZ
20250228,000778.SZ
20250228,600959.SH
20250228,603858.SH
20250228,002557.SZ
20250228,601212.SH
20250228,600801.SH
20250228,688387.SH
20250228,688301.SH
20250228,601608.SH
20250228,600606.SH
20250228,601928.SH
20250228,600977.SH
20250228,601598.SH
20250228,600056.SH
20250228,002019.SZ
20250228,603225.SH
20250228,600373.SH
20250228,600129.SH
20250228,600808.SH
20250228,688297.SH
20250228,600871.SH
20250228,002487.SZ
20250228,603650.SH
20250228,600968.SH
20250228,600062.SH
20250228,600095.SH
20250228,002372.SZ
20250228,000967.SZ
20250228,601106.SH
20250228,601965.SH
20250228,603456.SH
20250228,600764.SH
20250228,300957.SZ
20250228,603688.SH
20250228,600688.SH
20250228,600663.SH
